subjects	S	flankers	R	rt
5	right	congruent	left	0.332167639986428
5	left	incongruent	left	0.54750135601709
5	left	congruent	left	0.323869937596585
5	left	congruent	left	0.299628220375997
5	right	congruent	right	0.532374098010327
5	right	incongruent	right	0.648212308649692
5	left	incongruent	right	0.685435851700152
5	right	congruent	right	0.266705099856734
5	right	incongruent	right	0.545408689918528
5	right	congruent	right	0.31350803029645
5	right	congruent	right	0.318764820356618
5	right	incongruent	right	0.888950256620999
5	left	congruent	left	0.317149666567651
5	left	congruent	left	0.433970154427962
5	left	congruent	left	0.484284737048837
5	right	congruent	right	0.321019816136969
5	left	incongruent	right	1.10600630601183
5	left	incongruent	left	0.764934920673552
5	left	congruent	left	0.307810111750654
5	left	incongruent	left	0.548066126400651
5	left	congruent	left	0.346045180731188
5	left	congruent	right	0.359912258187606
5	right	congruent	right	0.515379833727127
5	right	congruent	right	0.306945214373261
5	left	incongruent	left	0.414744188339639
5	left	congruent	left	0.379558235855135
5	right	incongruent	left	0.445754254451495
5	left	congruent	left	0.360620012404452
5	right	incongruent	left	0.404846813599703
5	right	congruent	right	0.43447233596054
5	right	incongruent	right	0.525235703014786
5	right	congruent	right	0.345628359652809
5	left	congruent	left	0.425846689086288
5	right	incongruent	right	0.266918023160711
5	left	incongruent	right	0.373710152906453
5	right	congruent	right	0.425477628491305
5	left	congruent	left	0.607253229081782
5	right	incongruent	right	0.663575177877949
5	left	congruent	left	0.407462983252068
5	right	incongruent	right	0.92909966775563
5	right	congruent	right	0.319334723306511
5	left	incongruent	left	0.616538900760946
5	right	congruent	right	0.510906740214856
5	right	incongruent	left	0.34729388270323
5	right	incongruent	right	0.218685584163211
5	left	congruent	left	0.259354096897107
5	right	incongruent	left	0.283815503568645
5	left	incongruent	left	0.292456670834031
5	right	congruent	right	0.226309771206389
5	left	congruent	left	0.360261420956525
5	left	congruent	left	0.308177982384884
5	left	incongruent	right	0.454052195864037
5	right	congruent	right	0.294057787753704
5	left	congruent	left	0.280403345828057
5	left	congruent	left	0.226608334967285
5	left	incongruent	left	0.604113500541125
5	left	incongruent	left	0.489856305569296
5	right	incongruent	right	0.325448531088946
5	left	incongruent	left	0.252812297927961
5	left	incongruent	right	0.319233376236988
5	right	incongruent	left	0.886247693813839
5	right	congruent	right	0.3156374526626
5	left	congruent	left	0.379248887008326
5	left	incongruent	right	0.282431721571403
5	right	incongruent	right	0.25782669153204
5	left	congruent	left	0.331943581626365
5	right	congruent	right	0.732683585783618
5	right	congruent	right	0.394073972293503
5	left	congruent	left	0.285707264091938
5	left	congruent	left	0.338896727667503
5	right	congruent	right	0.335198630738571
5	left	congruent	left	0.393413674195308
5	right	congruent	right	0.249632426742156
5	left	congruent	left	0.310004163965524
5	right	incongruent	right	0.269949676574447
5	left	congruent	right	0.400509980606679
5	right	incongruent	left	0.432815585671006
5	left	incongruent	left	0.336573395068826
5	left	congruent	left	0.224500240669987
5	right	congruent	right	0.272013030567628
5	right	incongruent	right	0.423464090344327
5	left	incongruent	left	0.504809753551389
5	left	congruent	left	0.268632907853078
5	right	incongruent	left	0.746340402100496
5	right	incongruent	right	0.40780099227444
5	left	congruent	left	0.227868531364515
5	right	incongruent	right	0.504989385394568
5	left	incongruent	left	0.379188339685833
5	right	congruent	right	0.266539698838006
5	right	incongruent	right	0.267105140339659
5	left	congruent	left	0.447764058123103
5	right	incongruent	left	0.400780994655772
5	right	incongruent	left	0.230701941661415
5	left	incongruent	left	0.490733789207568
5	left	incongruent	left	0.869870210115077
5	left	congruent	left	0.230798645581544
5	left	congruent	left	0.299649073220557
5	left	incongruent	left	0.538796032862343
5	left	incongruent	right	0.5089507290474
5	right	incongruent	left	0.46891354365453
5	left	incongruent	left	0.610100771408536
5	right	congruent	right	0.284896371533245
5	left	congruent	left	0.216674764227772
5	right	incongruent	left	0.425356858358429
5	left	incongruent	left	0.272973705591154
5	right	incongruent	left	0.250174819758096
5	left	incongruent	right	0.25622990674412
5	left	incongruent	right	0.320742856293086
5	right	incongruent	right	0.547350216889567
5	left	incongruent	right	0.389832799116477
5	left	congruent	left	0.281947859893737
5	left	congruent	left	0.624295660515385
5	left	congruent	left	0.298804632872558
5	right	congruent	right	0.512022202153873
5	left	congruent	left	0.371024315797002
5	left	congruent	left	0.236387994026853
5	left	congruent	left	0.384800959572865
5	right	congruent	right	0.599262590359456
5	right	congruent	right	0.222578926871042
6	right	congruent	right	0.304686759832277
6	right	incongruent	right	0.298090104852522
6	left	congruent	left	0.663733335731978
6	right	incongruent	right	0.277162362831475
6	right	congruent	right	0.316060442601987
6	left	congruent	left	0.219740855734152
6	left	incongruent	right	0.394138671322997
6	left	incongruent	left	0.206835583803625
6	left	incongruent	right	0.801515950652234
6	left	congruent	left	0.213388504685415
6	left	congruent	right	0.355311559460097
6	right	congruent	right	0.232748075375439
6	left	congruent	right	0.341889099371266
6	right	incongruent	right	0.224459203986496
6	left	incongruent	left	1.65559411516161
6	left	congruent	left	0.455656713086659
6	right	congruent	right	0.255718263324404
6	left	congruent	left	0.655758467910687
6	right	congruent	right	0.255300243753346
6	left	congruent	left	0.270108491181442
6	right	congruent	right	0.273481642821495
6	left	incongruent	left	0.236846331813917
6	right	incongruent	right	0.169729646346785
6	left	incongruent	left	0.365701172879303
6	left	incongruent	left	0.367442720622879
6	right	congruent	right	0.415548041135073
6	right	incongruent	right	0.650851212143565
6	left	congruent	left	0.419461241995335
6	right	congruent	right	0.36686435359975
6	right	congruent	right	0.400531304910482
6	right	incongruent	right	0.825923628514838
6	right	incongruent	right	0.250100220386461
6	right	incongruent	left	0.304671949436277
6	left	incongruent	left	0.640259303317306
6	right	congruent	right	0.6604305265323
6	right	congruent	right	0.501091157589262
6	right	congruent	right	0.465504524006548
6	left	incongruent	left	0.36236939265655
6	right	incongruent	right	0.528328464625026
6	right	incongruent	right	1.02418340599161
6	right	incongruent	right	0.190740241779301
6	left	incongruent	left	0.387495817658693
6	right	congruent	right	0.604401906578356
6	left	incongruent	left	0.358008423139277
6	right	incongruent	right	0.81645870380253
6	right	incongruent	right	0.438266405437605
6	left	congruent	left	0.367207391401545
6	left	congruent	left	0.415338364276246
6	right	incongruent	left	0.193635127114894
6	right	incongruent	right	0.450618332107625
6	left	incongruent	right	0.218374879730419
6	left	congruent	left	0.681909921832096
6	right	incongruent	right	0.412696809773676
6	right	congruent	right	0.256724774947721
6	left	incongruent	left	0.522331553266694
6	left	incongruent	left	0.290845933506038
6	right	congruent	right	0.615280626767397
6	left	congruent	left	0.237218519789907
6	right	congruent	right	0.517142054821243
6	right	incongruent	right	0.420632633077133
6	left	congruent	left	0.30728211660539
6	right	incongruent	left	0.457352627437415
6	left	incongruent	left	0.446289237111757
6	left	incongruent	left	0.402223952895389
6	right	congruent	right	0.294259654872017
6	left	incongruent	left	0.965329594097789
6	right	incongruent	right	0.210443940921473
6	right	incongruent	right	0.217685630639743
6	left	incongruent	left	0.229038283079844
6	left	congruent	left	0.295484762524081
6	right	congruent	right	0.31673846238255
6	right	congruent	right	0.211614904170062
6	left	incongruent	left	0.242220153943784
6	right	incongruent	right	0.428186611259522
6	left	incongruent	left	0.164564813682781
6	left	incongruent	right	0.521393018183704
6	left	incongruent	left	1.09659060824925
6	left	congruent	left	0.802419835737075
6	left	congruent	left	0.218306750706295
6	right	incongruent	left	0.346470310816787
6	left	congruent	left	0.399064904214212
6	left	congruent	left	0.367729564904157
6	left	incongruent	left	0.26697839514109
6	right	incongruent	left	0.259141327666922
6	right	congruent	right	0.254856126373386
6	right	incongruent	right	0.556940819632961
6	right	incongruent	right	0.305635786348276
6	left	incongruent	left	0.213200563283246
6	right	incongruent	right	0.298694798456273
6	left	congruent	left	0.382877222047977
6	right	congruent	right	0.198160429978201
6	left	incongruent	left	0.549429792738251
6	right	incongruent	right	0.35912259267852
6	right	congruent	right	0.5671178708184
6	left	congruent	left	0.417530508936734
6	left	congruent	left	0.26866102343835
6	left	incongruent	left	0.246853563840149
6	left	congruent	left	0.316380478962639
6	left	congruent	left	0.249752988874017
6	left	incongruent	right	0.288961673519554
6	right	congruent	right	0.22546371905229
6	left	incongruent	left	0.360533296776307
6	left	incongruent	left	0.589893412112287
6	left	incongruent	left	0.236372176568607
6	left	congruent	left	0.25884250589232
6	left	incongruent	left	0.917279526168422
6	right	incongruent	right	0.280708552023388
6	left	congruent	left	0.25153050528364
6	right	incongruent	left	0.339463190440959
6	left	congruent	left	0.280839492920663
6	right	congruent	right	0.275901931977935
6	left	incongruent	left	0.342578861714889
6	left	incongruent	left	0.273559673245641
6	left	congruent	left	0.35495049062826
6	left	incongruent	left	0.193142863289862
6	right	incongruent	right	0.597995889793786
6	right	congruent	right	0.341784765880567
6	right	incongruent	right	0.341725320882285
6	left	incongruent	left	0.328680275478804
6	right	congruent	right	0.255845355643885
6	left	incongruent	right	0.410120167452555
6	right	congruent	right	0.227140485160692
6	left	incongruent	left	0.322118940987652
6	right	congruent	right	0.454068189005442
6	right	incongruent	left	0.620653437437657
6	right	incongruent	right	0.328672649564883
6	right	incongruent	right	0.304889458060532
6	right	congruent	right	0.352404342062159
6	left	congruent	left	0.564502518994213
6	left	congruent	left	0.558316608433317
6	right	incongruent	right	0.276118060901682
6	left	congruent	left	0.216823387563136
6	left	incongruent	right	0.309794439355115
6	right	incongruent	right	0.176386595646529
6	right	incongruent	right	0.457626621345028
6	left	incongruent	left	0.28751979131083
6	right	incongruent	right	0.383832082249388
6	right	congruent	right	0.423853439714107
6	right	congruent	right	0.224539202209266
6	right	incongruent	right	0.591491218538035
6	right	incongruent	left	0.215770052546874
6	left	incongruent	right	0.852900383529205
6	left	congruent	left	0.267001070749397
6	left	incongruent	right	0.570548258850973
6	left	incongruent	left	0.314163189434415
6	left	congruent	left	0.226877395400396
6	left	congruent	left	0.198644402503152
6	left	incongruent	left	0.238887269755907
6	left	congruent	left	0.242210989384798
6	left	incongruent	left	0.772660481786774
6	right	congruent	right	0.314794782383704
6	left	incongruent	left	0.2974940555767
6	right	incongruent	right	0.247114219724677
6	left	incongruent	left	0.175437609522468
6	left	congruent	left	0.235141735073066
6	right	incongruent	right	0.295818122360443
6	left	congruent	left	0.177852885837654
6	left	congruent	left	0.236118682278595
6	right	congruent	right	0.233209083008791
6	right	incongruent	left	0.25034195515009
6	left	incongruent	left	0.543945344179746
6	left	incongruent	left	0.157021377104308
6	right	congruent	right	0.250368161246367
6	right	incongruent	right	0.413263509849479
6	right	incongruent	right	0.308951636975468
6	right	congruent	left	0.374589933738786
6	right	incongruent	right	0.158286323872197
6	right	congruent	right	0.516243678579734
6	right	congruent	right	0.406860478186674
6	left	congruent	left	0.315208442353505
6	left	incongruent	right	0.304280665465907
6	right	congruent	right	0.251001524062095
6	right	congruent	right	0.239954723062835
6	right	incongruent	left	0.365669402631349
6	right	incongruent	right	0.818720013885602
6	left	congruent	left	0.700995307707611
6	right	incongruent	right	0.269193348988673
6	right	congruent	right	0.471172240208698
6	left	congruent	left	0.325622128412597
6	left	congruent	left	0.301408188615093
6	right	congruent	right	0.556136153603166
6	left	congruent	left	0.186157194609871
6	right	incongruent	right	0.587388352944493
6	left	incongruent	left	0.251678524519976
6	left	congruent	left	0.306045075171512
6	right	incongruent	right	0.519751515860357
6	right	incongruent	left	0.476729778483733
6	right	incongruent	right	0.277492750209296
6	right	incongruent	left	1.21114338928705
6	right	congruent	right	0.264285289193659
6	left	congruent	left	0.187395703763773
6	left	congruent	left	0.257204681613203
6	left	incongruent	left	0.275678560576679
6	right	congruent	right	0.486047743279777
6	left	incongruent	right	0.507984173969582
6	left	congruent	right	0.311239235031237
6	left	incongruent	left	0.25454763606479
6	left	incongruent	left	0.853012876481576
6	left	incongruent	left	0.32996546194827
6	right	congruent	right	0.281774298765104
6	right	congruent	right	0.226060922804063
